doc_id,title,filenames,captions
192,Algeria,Algerian massacres 1997-1998.png,algerian massacr list massacr algerian civil war massacr peopl arm islam group arm islam group gia claim respons
193,Algeria,Algeria relief.png,algeria relief sahara hoggar mountain atla mountain compos algerian relief
194,Algeria,Dunes.jpg,dune algerian desert make country' total area lt ref gt cite web titl earth space algerian sand url http www esa int applic observ earth earth space algerian sand access date websit www esa int languag en lt ref gt
195,Algeria,Djurdjura mountains.jpg,djurdjura mountain babor mountain jijel coast erraguen lake
196,Algeria,Koppen-Geiger Map DZA present.svg,koppen geiger map dza present algeria map köppen climat classif
197,Algeria,Vulpes zerda.JPG,vulp zerda fennec fox nation anim algeria
198,Algeria,Abdelmadjid Tebboune 20200119.jpg,abdelmadjid tebboun upright abdelmadjid tebboun presid algeria
199,Algeria,Hémicycle de l'assemblée populaire nationale (Algérie).jpg,hémicycl de l'assemblé populair national algéri people' nation assembl
200,Algeria,Abdelaziz Bouteflika and George W Bush 20080707.jpg,abdelaziz bouteflika georg bush presid abdelaziz bouteflika georg bush exchang handshak windsor hotel toya resort spa tōyako town abuta district hokkaidō dmitriy medvedev yasuo fukuda
201,Algeria,Al-chihab.jpg,al chihab djebel chenoua class corvett djebel chenoua class corvett design assembl algeria
202,Algeria,GDP per capita development in Algeria.png,gdp capita develop algeria upright gdp capita develop algeria
203,Algeria,Algeria pipelines map.jpg,algeria pipelin map pipelin algeria
204,Algeria,Giants - Rock towers in the Algerian Sahara.jpg,giant rock tower algerian sahara djanet
205,Algeria,Autoroute est ouest ghomri2.JPG,autorout est ouest main highway connect moroccan tunisian border part cairo dakar highway project
206,Algeria,Tenus traditionnelles algériennes 27.png,tenu traditionnel algérienn algeria' tradit cloth
207,Algeria,Tizi Ouzou Tasdawit.jpg,tizi ouzou tasdawit sign univers tizi ouzou languag arab berber languag berber french
208,Algeria,Mosque Hassan Pacha Oran 1790 (6).jpg,mosqu hassan pacha oran hassan pasha mosqu oran
209,Algeria,UIS Literacy Rate Algeria population plus15 1980 2015.png,ui literaci rate algeria popul unesco institut statist ui literaci rate algeria popul
210,Algeria,Bensari2.jpg,algerian musician tlemcen ottoman algeria bachir yellè
211,Algeria,Portrait-racim.jpg,portrait racim upright moham racim founder algerian school paint
212,Algeria,Ahlem Mosteghanemi at Beirut Book Fair 2012.JPG,ahlem mosteghanemi beirut book fair upright ahlam mosteghanemi wide read femal writer arab world lt ref gt cite web author honorari goodwil ambassador url http www unesco org en media servic singl view news algerian novelist ahlam mosteghanemi design unesco arti titl algerian novelist ahlem mosteghanemi design unesco artist peac websit unit nation educ scientif cultur organ date januari url statu live archiv date archiv url http web archiv org web http www unesco org en media servic singl view news algerian novelist ahlam mosteghanemi design unesco arti lt ref gt
213,Algeria,Anka.jpg,anka upright el hadj m'hame el anka
214,Algeria,Mohamed LAKHDAR HAMINA.png,moham lakhdar hamina moham lakhdar hamina promin figur contemporari arab cinema
215,Algeria,"Couscous (Algérie, lieu exact non précisé).jpg",couscou algéri lieu exact précisé upright couscou nation dish algeria
216,Algeria,Algérie_-_Arménie_-_20140531_-_Equipe_d'Algérie.jpg,algéri arméni equip d'algéri algeria nation footbal team
217,Anthropology,Antropologo social.jpg,antropologo social upright anthropologist indigen peopl america indigen american peopl
218,Anthropology,Bernardino de Sahagún (2).jpg,bernardino de sahagún upright bernardino de sahagún consid founder modern anthropolog lt ref gt cite journal doi cat titl bernardino de sahagun anthropologist review journal cathol histor review volum issu page year burkhart louis lt ref gt
219,Anthropology,Human remains.jpg,human remain forens anthropolog forens anthropologist identifi skeleton human remain found lie scrub western australia
220,Anthropology,Rosetta Stone.svg,rosetta stone rosetta stone ancient commun
221,Anthropology,Punu mask Gabon.JPG,punu mask gabon upright punu tribe mask gabon central africa
222,Anthropology,LuzonensisMolars.jpg,luzonensismolar fossil teeth homo luzonensi found callao cave
223,Agricultural science,Norman Borlaug.jpg,norman borlaug norman borlaug father green revolut
224,Alchemy,Aurora consurgens zurich 044 f-21v-44 dragon-pot.jpg,aurora consurgen zurich dragon pot upright depict ouroboro alchem treatis aurora consurgen centuri zentralbibliothek zürich switzerland
225,Alchemy,Zosimosapparat.jpg,zosimosapparat ambix cucurbit retort zosimo panopoli zosimo marcelin berthelot collect de ancien alchimist grec vol pari
226,Alchemy,Jabir ibn Hayyan.jpg,jabir ibn hayyan upright centuri artist impress jābir ibn hayyān jabir ibn hayyan geber codici ashburnhamiani biblioteca medicea laurenziana florenc
227,Alchemy,Esoteric Taijitu.svg,esoter taijitu upright taoist alchemist altern version taijitu
228,Alchemy,"WMS 446, R. Lullius, Ymage de Vie, late 15th Wellcome L0031726.jpg",wm lulliu ymage de vie late wellcom quot illumin page book alchem process receipt quot ca centuri
229,Alchemy,Joseph Wright of Derby The Alchemist.jpg,joseph wright derbi alchemist upright alchemist search philosopher' stone joseph wright
230,Alchemy,Alchemik Sedziwoj Matejko.JPG,alchemik sedziwoj matejko alchemist sendivogiu jan matejko
231,Alchemy,The Shannon Portrait of the Hon Robert Boyle.jpg,shannon portrait hon robert boyl upright robert boyl
232,Alchemy,Alchemist.png,alchemist alchemist pictur charl mackay' extraordinari popular delus mad crowd
233,Alchemy,Fotothek df tg 0006104 Theosophie ^ Alchemie ^ Judentum ^ Kabbala.jpg,fotothek df tg theosophi alchemi judentum kabbala mandala illustr common alchem concept symbol process spiegel der kunst und natur
234,Astronomer,IAU 2006 General Assembly- Result of the IAU Resolution Votes (iau0603g).jpg,iau gener assembl result iau resolut vote upright vote session conduct intern astronom union gener assembl determin iau definit planet definit planet
235,Astronomer,Sagan planetary orbits2.jpg,lt wp nfcc violat sagan planetari carl sagan set cosmo gt
236,Astronomer,南公懷仁像.jpg,南公懷仁像 upright portrait flemish astronom ferdinand verbiest head mathemat board director observatori chines emperor
237,ASCII,ASCII1963-infobox-paths.svg,infobox path upright ascii control pictur equival control shown exist grey dot
238,ASCII,US ASCII Control Character Symbols.png,ascii control charact symbol earli symbol assign control charact space delet charact iso mil std
239,Animation,Prof. Stampfer's Stroboscopische Scheibe No. X.gif,prof stampfer' stroboscopisch scheib gif prof stampfer stroboscopisch scheib
240,Animation,Lanature1882 praxinoscope projection reynaud.png,praxinoscop project reynaud project praxinoscop shown superimpos anim figur separ project background scene
241,Animation,Fantasmagorie (Cohl).GIF,fantasmagori cohl gif fantasmagori film fantasmagori émile cohl
242,Animation,Quirino Cristiani con una figura.jpg,quirino cristiani con una figura upright italian argentin cartoonist quirino cristiani show cut articul figur satir charact el peludo base presid hipólito yrigoyen yrigoyen patent realiz film includ world' anim featur film el apóstol sfn bendazzi
243,Animation,Animhorse.gif,animhors gif tradit anim hors anim rotoscop eadweard muybridg centuri photo
244,Animation,Claychick.jpg,claychick clay anim scene finland finnish televis commerci
245,Animation,Catenary animation.gif,catenari anim gif anim circl join chain
246,Animation,World of Color overview.jpg,world color overview world color hydrotechn disney california adventur creat illus motion fountain high definit project mist screen
247,Apollo,"Apollo, God of Light, Eloquence, Poetry and the Fine Arts with Urania, Muse of Astronomy - Charles Meynier.jpg",apollo god light eloqu poetri fine art urania muse astronomi charl meynier apollo god light eloqu poetri fine art urania muse astronomi charl meynier
248,Apollo,"Palestra grande di pompei, affreschi di Moregine, terzo triclinio, IV stile, epoca neroniana, 05 apollo.jpg",palestra grand di pompei affreschi di moregin terzo triclinio iv stile epoca neroniana apollo upright apollo fresco pompeii centuri ad
249,Apollo,MANNapoli 6281 Sitting Apollo Farnese.jpg,mannapoli sit apollo farnes apollo seat lyre porphyri geolog porphyri marbl centuri ad farnes collect napl itali alt
250,Apollo,1993-1994-Giardino Giusti (Verona)-testo e photo Paolo Villa-nB08 Cortile-Statua di Apollo - scultura Arte Manierista - parete di rampicanti - Kodak EktachromeElite 100 5045 EB 100.jpg,giardino giusti verona testo photo paolo villa cortil statua di apollo scultura art manierista paret di rampicanti kodak ektachromeelit eb apollo sculptur palazzo giusti verona manner mannerist art typic contrapposto
251,Apollo,"William Birnie Rhind, Apollo. 1889-1894. Glasgow, former Sun Life Building, Renfield Street. Photo, Jamie Mulherron.jpg",william birni rhind apollo glasgow sun life build renfield street photo jami mulherron william birni rhind apollo pediment sculptur sun life build renfield street glasgow
252,Apollo,Omphalos museum.jpg,omphalo museum omphalo museum delphi
253,Apollo,Apollo-WaltersArt.jpg,apollo waltersart upright apollo victori python pietro francavilla depict apollo' victori serpent python lt ref gt cite web titl apollo victori python url http art thewalt org detail access date june publish walter art museum lt ref gt walter art museum walter art museum
254,Apollo,AMI - Goldene Doppelaxt.jpg,ami golden doppelaxt ornament golden minoan civil minoan labri
255,Apollo,Coin of Apollo Agyieus.png,coin apollo agyieu illustr coin apollo agyieu ambracia
256,Apollo,"Columns of the Temple of Apollo at Delphi, Greece.jpeg",column templ apollo delphi greec column templ apollo delphi templ apollo delphi greec
257,Apollo,Herakles tripod Louvre F341.jpg,herakl tripod louvr oracular tripod
258,Apollo,Delos lions.jpg,delo lion delo lion
259,Apollo,"The Temple of Apollo Epikourios at Bassae, east colonnade, Arcadia, Greece (14087181020).jpg",templ apollo epikourio bassa east colonnad arcadia greec partial view templ apollo epikurio healer bassa southern greec
260,Apollo,TempleDelos.jpg,templedelo templ delian delo dedic apollo bc centuri pen wash restor
261,Apollo,Chryse.jpg,chryse templ apollo smintheu çanakkal provinc turkey
262,Apollo,Apollotempel.gif,apollotempel gif floor plan templ apollo corinth
263,Apollo,Siracusa-Temple-of-Apoll-Plan-bjs.png,siracusa templ apol plan bj floor plan templ apollo syracus
264,Apollo,Bassai Temple of Apollo Plan.svg,bassai templ apollo plan floor plan templ apollo bassa
265,Apollo,Tempel des Apollo Didymaeos in Milet.png,tempel de apollo didymaeo milet templ apollo didyma
266,Apollo,Pompeii Regio 07 Insula 07 Temple of Apollo plan 01.jpg,pompeii regio insula templ apollo plan plan templ apollo pompeii
267,Apollo,Metropolitan Richart Latona.jpg,metropolitan richart latona leto children william henri rinehart
268,Apollo,Latona with Her Children Apollo and Diana LACMA M.78.86.jpg,latona children apollo diana lacma leto hold apollo lazar widmann
269,Apollo,"Latona with the infants Apollo and Artemis, by Francesco Pozzi, 1824, marble - Sculpture Gallery, Chatsworth House - Derbyshire, England - DSC03504.jpg",latona infant apollo artemi francesco pozzi marbl sculptur galleri chatsworth hous derbyshir england leto apollo artemi francesco pozzi
270,Apollo,Antalya_Museum_06022022_009.jpg,antalya museum apollo head antalya museum turkey
271,Apollo,Joshua Cristall - Latona and the Lycian Peasants - 96.1210 - Museum of Fine Arts.jpg,joshua cristal latona lycian peasant museum fine art latona lycian peasant joshua cristal
272,Apollo,7003.Apollo mit dem getöteten Python(1752)-François Gaspard Adam-Große Fontäne-Sanssouci Steffen Heilfort.JPG,apollo mit dem getöteten python françoi gaspard adam große fontän sanssouci steffen heilfort apollo victori python françoi gaspard adam
273,Apollo,"Artus Quellinus, Apollo en Python- Apollon et Python, KBS-FRB.jpg",artu quellinu apollo en python apollon python kb frb apollo python terracotta relief artu quellinu elder
274,Apollo,"John Flaxman - To Phoebus at His Birth, From Aeschylus, Furies - Google Art Project.jpg",john flaxman phoebu birth aeschylu furi googl art project phoeb tita phoeb gift oracular tripod apollo john flaxman
275,Apollo,Apollo Tityos Staatliche Antikensammlungen 2689.jpg,apollo tityo staatlich antikensammlungen apollo slay tityo attic red figur kylix bc
276,Apollo,"Drawing, Apollo Guards the Herds (or Flocks) of King Admetus, 1780–1800 (CH 18122047).jpg",draw apollo guard herd flock king admetu ch apollo guard herd flock king admetu felic giani felic gianni
